id,source_index,source_text,Bangla_Translation,Label,augmentation_type
pro_public_aug_33,648,"কাম অন ইউ ডিডন্ট ইভেন ওয়ান্ট টু এ পাবলিক ইউনিভার্সিটি ইন বাংলাদেশ।
পাবলিক বিশ্ববিদ্যালয়ে মেধাবী পড়ে ইউ
কান্ট ডিনাই দ্যাট।",কাম অন ইউ ডিডন্ট ইভেন ওয়ান্ট টু এ পাবলিক বিশ্ববিদ্যালয়ভার্সিটি ইন বাংলাদেশ। পাবলিক বিশ্ববিদ্যালয়ে যোগ্যতাবী পড়ে ইউ কান্ট ডিনাই দ্যাট।,pro_public,SR
pro_public_aug_34,659,মেধাটা ধুইয়া দুইবেলা করে পানি খান😂😂। ২১ লাখ বেকারের দেশে ভার্সিটি চোদায়🤣,যোগ্যতাটা ধুইয়া দুইবেলা করে পানি খান😂😂। ২১ লাখ বেকারের দেশে ভার্সিটি চোদায়🤣,pro_public,SR
pro_public_aug_35,670,পাবলিক ইউনিভার্সিটির শিক্ষকরা দেশের সেরা পণ্ডিত,পাবলিক বিশ্ববিদ্যালয়ভার্সিটির শিক্ষকরা দেশের শীর্ষ পণ্ডিত,pro_public,SR
pro_public_aug_36,675,"পাবলিক বিশ্ববিদ্যালয়ের ডিগ্রি বিদেশে স্বীকৃতি পায়, প্রাইভেটের নয়","পাবলিক বিশ্ববিদ্যালয়ের ডিগ্রি বিদেশে স্বীকৃতি পায়, বেসরকারি বিশ্ববিদ্যালয়ের নয়",pro_public,SR
pro_public_aug_37,697,প্রাইভেট বিশ্ববিদ্যালয়ের সার্টিফিকেটের বাজার মূল্য কম,প্রাইভেট বিশ্ববিদ্যালয়ের সার্টিখরচকেটের বাজার মূল্য কম,pro_public,SR
pro_public_aug_38,703,প্রাইভেট বিশ্ববিদ্যালয়ে ভর্তি হলে টাকা দিয়ে পাস করা যায়,প্রাইভেট বিশ্ববিদ্যালয়ে ভর্তি আবাসিক হলে টাকা দিয়ে পাস করা যায়,pro_public,SR
pro_public_aug_39,728,প্রাইভেট বিশ্ববিদ্যালয়ে ভর্তি হলে কোনো প্রতিযোগিতামূলক পরিবেশ পাওয়া যায় না,প্রাইভেট বিশ্ববিদ্যালয়ে ভর্তি আবাসিক হলে কোনো প্রতিযোগিতামূলক পরিবেশ পাওয়া যায় না,pro_public,SR
pro_public_aug_40,729,"আমার বড় ভাই জাহাঙ্গীরনগরে পড়ে, তার জ্ঞানের গভীরতা দেখে অবাক হই","আমার বড় দেখো জাহাঙ্গীরনগরে পড়ে, তার জ্ঞানের গভীরতা দেখে অবাক হই",pro_public,SR
pro_public_aug_41,733,পাবলিক বিশ্ববিদ্যালয়ের হলগুলো বন্ধুত্ব ও ভ্রাতৃত্ব শেখায়,পাবলিক বিশ্ববিদ্যালয়ের আবাসিক হলগুলো বন্ধুত্ব ও ভ্রাতৃত্ব শেখায়,pro_public,SR
pro_public_aug_42,743,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা দেশের সবচেয়ে বড় বিতর্ক প্রতিযোগিতায় সেরা,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষার্থীরা দেশের সবচেয়ে বড় বিতর্ক প্রতিযোগিতায় শীর্ষ,pro_public,SR
